pidätyskyvyttömyys	inkontineansa	inkontinens						
pienehkö, pienenlainen	uhcalágan			unnalágáš				
pieni häpyhuuli	uhca cinnábavssa			uhca vaginabavssa				
piilevänä	čihkosis							
piilolinssit	čalbmebajošlinssat	kontaktlinser		bajošlinssat				
piilorasva	čiegusbuoidi							
piimä	loahppemielki			bipmi				
piimä	loahppi							
piirakka	piroga							
pikaravintola	boradastinbáiki							
pikaruoka	hoahppobiebmu 							
pikaside	heahkkačanas			snáhppočanas				
pikkuaivot	unnavuoigŋašat							cerebellum
pikkuleipä	uhcagáhkoš,-ž-							
pikkurokko eli parvorokko	unnaboahkku							
pikkusormi	čeŋkkeš			čelččen				
pikkuvarvas	čeŋkkeš			čelččen				
pilleri	pillá	pille		piller, tableahtta				pilua
pinnari	álkkástalli			šlárva, beasadeaddji				
pinnata	álkkástallat			beasadit, láikošit, šlárvadit				
pintarasva	alas							
pipetti	pipehtta	pipette		pipeahtta				pipetta
piristää	arggosnuvvat			arvvosmuhttit				
pirteä	arvvot:h#-is							
pisama	čáđbmi							
pisamainen	čáđbmái, čáđbmás							
pisamanaama	čáđbmemuđot							
pisaratartunta	riškkanasnjoammun			goikkanasnjoammun				
pistellä	čuoggut			duvkkistit, vuoissadit, čuggestallat				
pistin	čukkon							
pistohaava	čuggestathávvi 							
pistorasia	elečuggehat							
pistos	vuoissahat							
pistoshoito	čuggestatdikšu							
pitkäaikaishoito	guhkesáiggedikšu							
pitkäaikaissairas	guhkesáiggebuohcci							
pitkäaikaissairaus	guhkesáiggebuohcuvuohta			guhkesáiggedávda				
pitkäaikaistyötön	guhkesáiggebargguheapme							
pitoisuus	-doallu			hivvodat				
plakki, hammaspeite	pláhkka 			bátnegeađgi				
pohjautuva	vuođđuduvvi			vulggolaš, -vuđot,				
pohje(lihakset), sääri	váhkká			fáhkká				
pohjeluu	váhkkádákti			fáhkkádákti				fibula
pohjukaissuolentulehdus	civzzačoallevuolši	tolvfingertarmskatarr						duodenitis
pohjukaissuoli	civzzačoalli	tolvfingertarm						duodenum
pohjukaissuolenhaava	civzzačoallehávvi	tolvfingertarmssår						ulcus duodeni
poiketa	spiehkkasit			spiehkastit, earretluvvat				
poikkeuksellinen	earretlágan			earretlágáš, spiehkastat-				
poikkeus	spiehkastat			earretláhki				
poikkeusolot	spiehkastatdilli			earretdilli				
poikkeustapaus	spiehkastatdáhpáhus			earretdáhpáhus				
poimu, ryppy (kasvoissa)	nárvi			snárki				
poismuutto	eretfárren							
poistaminen, (proteesin) poisto	eretváldin							
polio, poliomyeliitti	polio			poliomyelihtta				poliomyelitis
polvi	čibbi	kne		buolva				genu
polvilumpio	čibbeskálžu							patella
polvinivel	čibbelađas							articulatio genus
polvitaivejänne	gáddosuotna			gávvasuotna				
polvitáive(kuoppa)	gáddu			juolgegávva				fossa poplitea
poretabletti	duolditableahtta	brusetablett		duoldantableahtta				
porkkana	rušpi							
porrastus	ceahkkálastin							
poski	nierra	kinn		muohtu				
poskihammas	máttabátni							dens molaris
poskihampaat	oalolbánit							
poskikaari	nierrageavli							arcus zygomaticum
poskiluu	nierradákti			muohtodákti				os zygomaticum
poskiontelo	muohtoguovdnji			(muohto)skoavdi				sinus maxillaris
poskiontelonhuuhtelu	muohtoguovdnjedoidin			(muohto)skoavdedoidin				
poskiontelontulehdus	skoavdevuolši	bihulebetennelse		muohtoguovdnjevuolši				sinusitis
poskipää	nierračohkka			muohtočohkka				
potenssi	poteansa	potens		(eren. olbmá) seaksanákca				potentia
potenssilääke	poteansadálkkas	potensmiddel		poteansaávnnas				
potilas	buohcci	pasient		pasienta				patiens
priorisointi	prioriteren	prioritering		ovdasadjái bidjan, vuoruheapmi, prioriseren				
proteiini, valkuaisaine	proteiidna	protein		vielgadas, vielgadasávnnas				
psoriasis	durvát (pl.)	skabb 	scabb	psoriasis, gáitá				
psoriläikkä	durvá	skabb-utslett	scab-spot					
psykoterapeutti	psykoterapevta			psykoterapeuhta				
psykoterapia	psykoterapiija							
psyykelääke	psykiatriijadálkkas	psykiatrimedisin						
psyykkinen	psyhkalaš							
puberteetti	pubertehta							
puhalluselvytys	bossunjiellun							
puhallus-paineluelvytys	bossun-deattašanjiellun							
puhelinpalvelu	telefonbálvalus							
puhelinvaihde	telefonguovddáš			telefonmolssa				
puhepalvelin	telefonbálvalanrusttet			hupmanbálvalusrusttet				
puitelaki	rápmaláhka							
puiteyleissopimus	rápmaoppalašsoahpamuš				a.			
puitteet	rámat			dilit	ad.			
pujo	máron				a.			
pulleavatsainen	čillái			čillás				
pullollaan	čillil			čomil				
pullukka	čilli							
pulskistua	ahtanuššat			čilliluvvat				
pulssi	váibmoravkin 	pulsslag		váibmojulkin				
pumppausvoima	bumpennákca (omd. váimmu)			bunpenfápmu, bumpengivrodat				
pumpulipuikko	bummolsággi							
punahukka	lupus							lupus
punasolu	rukses varrasealla							
punkki	luođudihkki			šaddoluhtehaš, boraširrá				
punkki, puutiainen	muorradihkki							
puoliintumisaika	bealláimannanáigi			bealáiduvvanáigi, bealláijátnanáigi, bealláiunnunáigi				
puolijänteinen lihas	suonalágandeahkki							musculus semitendinosus
puolikalvoinen lihas	cuoccalágandeahkki							musculus semimembranosus
puolikuuläppä	pulmonaluvssot							valvula semilunaris
puolustusjärjestelmä	suddjenvuogádat			bealuštanvuogádat				
puolustusmekanismi	bealuštanmekanisma			várjalanmekanisma, gáhttenmekanisma				
puolustusreaktio	suddjenreakšuvdna			suodjereakšuvdna				
puoskari	guvhllár	kvaksalver		buoskár				
purema, purenta	gáskkástat	bitt						
purentavika	gáskinvihki			suoskanhehttehus 				
puretuttaa, joutua purruksi	gáskkahallat							
purevuusindeksi	gáskálasvuođaindeaksa			čárvvohallanindeaksa				
puristava	čárvu							
purra	suoskat	tygge						
purutabletti	suoskantablehtta							
puskuriliuos	dustenluvus			dustehatluvus				
puskuroida	dustehit							
puuduttaa	jámihit			boatkuluhttit, gáldnadit				
puute	váili			vátni				
puuteri	pudder							
puutiainen	muorradihkki							
puutiaisaivokuume (Kumlingen t.)	muorradihkkevuoiŋŋašfeber							
puutos	váili			váilevuohta, vátni, vátnivuohta				
puutostauti	vátnedávda	mangelsykdom		vátnidávda				
puutua	čerggiidit			boatkuduvvat				
pylvästyräkki	ceakkodierral			čuoldadierral				
pyrkiä	figgat			viggat, rahčat, ražadit				
pyörrytys	oaivejorggis	svimmelhet		oaivejorran				
pyörtyä	meanahuvvat			jámálgit, jámálguvvat				
pyörtyä, menettää tajuntansa	galmmastuvvat 							
pyörätuoli	jorrestuollu			juvlastuollu				
pyörätuoliluiska	juvlastuollošaldi			jorrestuollogorrehat, -gorgŋehat, -njiejahat				
päihde	gárrenávnnas							
päihde- ja mielenterveystyö	gárrenávnnas- ja mielladearvvasvuođabargu							
päihdehuolto	gárrejeaddjiidfuolahus			jugešvuođafuolahus				
päihderiippuvuus	gárrenáddikšuvdna			gárrenávnnasčatnagas				
päihdestrategia	gárrenávnnasstrategiija							
päihdetyö	gárrenávdnasiid eastadanbargu							
päihteiden väärinkäyttö	gárrenávdnasiid boasttogeavaheapmi			gárrenávdnasiid boastutatnin				
päivettyä	áfáiduvvat							
päivystys	váktavuorru  			fákta, gohcu, gohcin, gearggusvuohta				
päivystyssopimus	váktasoahpamuš			gohcusoahpamuš, gearggusvuođasoahpamuš				
päivystysvapaa	gohcinfriija			váktafriija				
päivystävä lääkäri	gohccidoavttir			doavttirfákta, gohcudoavttir				
päivystää	gohcit			leat gearggusvuođas				
päivähoidonohjaaja	beaivedikšobagadeaddji			mánáidgárdebagadeaddji				
päivähoito	beaivedikšu							
päiväkerho	beaiveriekkis							
päiväkoti	beaiveruoktu			mánáidgárdi				
päiväunet	beaivenahkárat			snahpasteapmi				
pätevä	dohkálaš			gelbbolaš, vánta				
pätkätyö	lahkkebargu			soaittáhatbargu				
pääasiallinen	váldo-							
pääkallo, -koppa	oaivekálžu			vuoiŋŋašgoahti				cranium
päälaenluu	vuoiŋŋašdákti							os parietale
pääkatkaisin	váldobotkkon							
päälaki	oaivečohkka							parietalis
päänahka	oaiveassi	hårbunn		assi				
päällyste (tässä: tiestä)	bajoš:ž			bajildus				
päämäärä, tavoite	mihttomearri			juksanmearri				
päänsärky	oaivebávččas	hodepine		oaiveluttohat. oaivegaikkohat				cehpalalgia
pään tyvi (kaulan ja pään yhtymäkohta)	oaivemátta							
päästö	luoitin							
pääsyy	váldosivva			váldosudja				
päätelmä	loahppaoaivil			jurddaboađus, boađusoaivil, oaivilboađus				
päätoimi	váldodoaibma							
päätäi	oaivedihkki							
pölypunkki	gavjaširrá							
raaistaa	roavvudit							
raaistua	roavvut							
raaja, jäsen	lahttu			rumašlahttu, rumašoassi				
raaka väkivalta	roava veahkaváldi							
rahka	missocohkodat							
raivostua	áráskit							
rakko	ráhkku			ráksá				vesica
rakko, rakkula (ihossa)	gohpalas			skohpalas				
rakko, vesirakkula (ihossa)	skoavhli							
rakkoutua, mennä rakoille	skoavhlut 			gohpalastit, skohpalastit				
rakkula	skoavhli 	vannblemme		čáhceskoavhli, čáhceskoavhllahas				
rakkularauhanen, siemenrakkula	siemaráksá			siepmanráhkku				vesicula seminalis
rakkulavaihe	skoavhlemuddu							
rampa	skierbmá							
rangaistus	ráŋggáštus							
rankka	lossat:d#lossa, losses							
ranne	giehtaruohtas							carpus
ranneluut	giehtaruohtasdávttit							ossa carpi
rannenivel (ylempi)	giehtalađas	håndledd						articulatio radiocarpea
ranneside	giehtaruohtasčanas							
rappeutua	goarránit							
rappeutuma	goarráneapmi							
rasittaa (esim. niveliä)	čuohcit (+ill.)			čuohcat (+ill.)				
rasitus	losádus							
rasituskoe	losádusteasta							
rasitusvamma	boatkuluvvan							
raskaanaoleva	áhpeheapme							
raskasmetalli	lossametálla							
raskaus	áhpehisvuohta	svangerskap						
rasva	buoidi	fet		vuodja		 		
rasva-aine	vuodjaávnnas							
rasvaharso	vuodjasuokka			vuodjasáigganas				
rasvaharsotaitos	vuodjasuokkamáhcastat							
rasvainen	vuddjii			buoiddes, lákca-, vuodja-				
rasvakudos	buoidegođus							
rasvaliukoinen	buoiddissuddi	fettløselig						
rasvan laatu	buoideláhki			vuodjaláhki				
rasvapitoisuus	buoidedoallu							
rasvasolu	buoidesealla							
rasvaton	vuojaheapmi			buoiddeheapmi, lávccaheapmi, guoirras (lihasta)				
rata	geainnus			geinnodat, máđidja				
ratkaisematon	čoavdemeahttun							
ratkaisematta	čoavddekeahttá							
ratkaisu	čoavddus							
rattijuoppous	gárrenvuodjin							
rattijuopumus	gárrenvuodjin			gárremiinvuodjin				
rauhanen, imusolmuke	ráksa	kjertel						glandula lymphacea
rauhaskuume eli mononukleoosi	ráksáfeber 			mononukleosa				
rauhoittaa, rauhoitella	oadjudit	berolige						
rauhoittava	oadjudeaddji	beroligende						sedativus
rauta	ruovdi	jern						ferrum
ravinto	biepmus	næring						
ravintoaine	biebmoávnnas 							
ravintoarvo	biebmoárvu							
ravintokuitu	biebmofiiber							
ravintolisä	biebmolassi							
ravistettava (ennen käyttöä)	šluvgilahtti (ovdal anu)	ristes for bruk						
ravitsemus	biebmodilli	ernæring		biebmu, biebman				
ravitsemuspalvelut	biebmanbálvalus			biebmobálvalus, borramušbálvalus				
ravitsemusterapeutti	biebmoterapevta							
ravitseva	álbmái	næringsrik						
ravitsevuus	álbmi							
reaktio	reakšuvdna			vuosteváikkuhus				reactio
reaktiokyky	reagerennákca							
refluksitauti	refluksadávda							
reikiintyä (hampaista)	ráigánit							
reipas (reippaasti liikkuva)	arvvot 			lášmat, jállu				
reisi	badjefáhkká	lår		badjeváhkká				femur
reisilaskimo	juolgemorčesuotna							vena femoralis
reisilihakset (ihmisellä)	gassaváhkká			gassafáhkká				
reisiluu	čoarbbealnoras							femur
reisiluun alapään kuoppa	čoarbbealnorasgohpi							fossa intercondylaris corpus femoris
reisivaltimo	juolgeváibmosuotna							arteria femoralis
rentouttaminen (lihasten)	loŧkkodahttin			muossánahttin				
rentoutua	muossánit			loŧkkodit				
rentoutuminen	muossáneapmi			loŧkkodeapmi				
resepti	reseapta	resept						receptum
reseptillinen	reseapttalaš	reseptpliktig						
reseptitön	reseapttahis	reseptfri						
resori	readdi							
reumaatinen kuume	ruhkanas	giktfeber						febris rheumatica
reumalääke	leasmedálkkas	revmamedisin						
reumatismi	leasmi	revmatism		luttohat, čerggohat				rheumatismus
revähdys	gaikáneapmi							
riehakas (mieliala)	vilddas,ld-#vilda			bieđđalas, ráikkas,-ik-"ráiko-, heallái (nissoniin)				
riehua	bieđđat			mielahuddat, vildudit				
rienata, parjata	šluččuhit							
riippumatta	fuolakeahttá			čanakeahttá (+ill), sorjjakeahttá (+lok)+E743				
riippuvuus	bággovierru			bággovirolašvuohta, čatnagasvuohta				
riisitauti	riisadávda	rakitt		eaŋgalasdávda, rakihtta				
riistää	rivvet			rievidit, speadjat				
riittämätön	doarvveheapmi			doarvvehis, ollameahttun, dohkketmeahttun				
riittävä hoito	dohkálaš dikšu(n)			gelbbolaš dikšu, doarvválaš dikšu				
rikollisuus	rihkolašvuohta							
rikosasia	rihkusášši							
rikosoikeudellinen	rihkusvuoigatvuođalaš							
rinnastaa	buohtastahttit			bálddastahttit				
rinnastettava	buohtastahtti							
rinta	raddi	bryst						pectus
rinta, nisä	čižži							mamma
rintakehä	raddevuovda			badjevuovda				thorax
rintakipu	raddebávččas	brystsmerte						
rintalapsi	čižžemánná	diebarn						
rintalasta	mielgadákti							sternum
rintalasta-kieliluulihas	giegirsuodjedeahkit							musculus sternohyoideus
rintalastan kädensija	mielganjunni							manubrium sterni
rintamaito	čižžemielki	brystmelk						
rintanikamat (12 kpl)	raddečielgedávttit							vertebrae thoracales
rintaperillinen	njamatárbbolaš			njammanviđáárbbolaš				
rintaranka	radderiggi							
rintasyöpä	čižžesonahat	brystkreft		čižžeboras				
ripuli	čoalas 	diaré		čoalasdávda, čoalasvihki				
ripuli	luhčadávda	diaré		lužasdávda, lužohat, njárbadas				
riski	riska							
riskitekijä	riskadagaldat			riskafáktor				
ristiluu	gánis			gátnis				os sacrum
ristiriita	ruossalasvuohta							
ristiriitainen	ruossalas							
risti-suoliluunivel	spirallađas			čuokkas,šuokkas,šuokkaš				articulatio sacroilica
rohtuma	rušmi	eksem		eksema, ihtton				
rokahtua	dorbmut							
rokahtuma	dorpmus			dorpmohat				herpes
rokko; rokote	boahkut (pl.)							
rokottaa	boahkuhit	vaksinere		boahkohit, boahkuid bidjat				
rokottaminen, rokotus	boahkuheapmi			boahkoheapmi				
rokotusohjelma	boahkohanprográmma							
rollaattori	rolláhtor							
ruhje	deađvašupmi							
ruhjeutuminen	deađvašuvvan							
ruhjeuttaminen	deađvun							
ruiske, "pistos"	injekšuvdna	injeksjon						injectio
ruiske suoneen, nesteruiske	infušuvdna	infusjon						infusio
ruiskelääke	čuggendálkkas	injeksjonspreparat		injekšuvdnadálkkas				
ruiskeneste (pistoksessa)	infušuvdnačáza	infusjonsvæske		infušuvdnagolgi				infundibile
ruiskeneste (suonen sisään)	injekšuvdnačáza	injeksjonsvæske		injekšuvdnagolgi				injectabile
runsasrasvainen	vuddjii			vuodjjái				
runsasravinteinen	biebmovaljjái							
ruoansulatuskanava	suolbmudanoalli			biebmosuddadanoalli				
ruoka-aineallergia	biebmoávnnasallergiija			borramušallergiija				
ruokalusikallinen	borranbasttedoarvi							
ruokasula	biebmosuttus							
ruokatorvi	čotta	spiserør						oasophagus
ruokavalio	biebmodilli 	kosthold		biebmodoallu, biebmoválljehat				
ruokavaliohoito	biebmodikšu			diehta(dikšu)				
rupeentua	ruobbut							
rupi	ruobbi							
rupi-ihottuma	vuoggaras							
rupipää	ruobb(e)oaivi							
ruskettua	áfáiduvvat							
rusopilkku	golmmabeaivvefeber	tredagersfeber						roseola
rusto	njuorggis			čagar				cartilago
rustosolu	njuorggessealla							
ruuansulatus	suolbmudeapmi			biebmosuddadeapmi				digistio
ruuansulatuskanava	biebmosuddadanoalli			čoalleoarádat, suolbmudanoalli				canalis intestinalis, c. Alimentarius, c. Digestorius
ruumiinpaino	rumašdeaddu	kroppsvekt						
ruumiinrakenne	gorutráhkadat			rumašráhkadat, rumašráhkadus				
ruumis	rumaš	legeme						
ryhmäperhepäiväkoti	joavkobearašbeaiveruoktu							
ryhmävalistus	joavkočuvgehus							
ryhti, ryhdikkyys?	čoalčáivuohta							
ryhtivika	rumašguoddovihki							
ryppy, poimu (kasvoissa)	nárvi	rynke		snárki, roakči				
rytmihäiriö	ritmaseagasvuohta 			jeavddahis váibmoritma, ritmajeavddahisvuohta				
räätälinlihas	goarrundeahkki							musculus sartorius
röyhtäys	reavgganas							
saada ihottuma	ihttot 							
saada psoriasis	gáitut			gáitáluvvat, durváluvvat, durvvagit				
saada verensyöksy (erit. keuhkoihin)	luoskanit							
saamaton	azuheapme			njáigu, njáiggas, njoazan, njiezas,-hc-#njiehca				
saamelaisyhteisö	sámesearvvus,-ervos-:			sámesearvvuš,-ervož-				
saamen kielilaki	sámi giellaláhka							
saamenkielentaitoinen	sámegielmáhtolaš			sámegieldáiddolaš				
saantisuositus	oažžunávžžuhus							
saantitodistus	vuostaváldinduođaštus							
saantokirja	oažžunduođaštus			fidnenduođaštus				
saatavuus (esim. palvelujen)	olámuttolašvuohta			olámuddosašvuohta, fidnenolámuddu, fidnenvejolašvuohta, fitnašuvvan, fitnašupmi				
saattaja	mieđušteaddji			mielvázzi				
saattohoito	mieđuštandikšu(n)			ráhkkanahttindikšu				
saattomatka	mieđuštanmátki							
saavutettavuus	juksanmuddu			joksanolámuddu, juksanmuttolašvuohta				
sairaala	buohcceviessu							
sairaalloinen	buohcalas	sykelig						
sairaalloisuus	buohcalasvuohta	sykelighet						
sairaspäiväraha	buohcanbeaiveruhta							
sairaus	dávda	sykedom		buohcuvuohta, buozalmas, skihpodat				
sairaus (vaikea)	suohtta			(garra) buohcuvuohta, (vearrás) dávda				
sairauskohtaus	dohppehallan			(dávda)vuohkku				
sairauspäiväraha	buohcanbeaiveruhta							
sairaustila	buohcuvuođadilli							
sairausvakuutus	buohcooadju			álbmotoadju (N)				
sairausvakuutuskorti	buohcooadjukoarta							
sairausvakuutuslaki	buohcooadjoláhka 			álbmotoadjoláhka (N)				
saivareet, täinmunat	čivrrus,-vro-							
salalääke	čiegusdálkkas	legemiddel med hemmelig sammensetning		suolledálkkas, dálkkas suollemas sisdoaluin				
salassapidettävä	suollemassan oaivvilduvvon			suollemassan doalahahtti				
salisyylihappo	salisylasivra				s.			
sallia	suovvat			lohpidit, miehtat	s.			
salmonelloosi	salmonellosa							
salva, voide	sálva	salve		vuoiddas				
samanarvoinen	seammaárvosaš				s.			
sammutin	čáskadeaddji							
sammutuspeite	čáskadangovččas							
sappi (sappirakko sisältöineen)	sáhppi	galle						fel
sappikivi	sáhppegeađgi	gallestein						cholelithus
sappirakko	sáhpperáhkku							vesica fellea
sappivika	sáhppevihki	gallesyke						
sarjatuote	ráidobuvtta							
sarveiskalvo	čoarvecuozza	hornhinne						cornea
sarveiskerros (ihon) 	jápmaassi							stratum corneum
sattuma	soaittáhat							
satiainen	duolbadihkki	flatlus						
savipuoli (loissienten aiheuttama kuiva ihottuma)	ribon	ringorm		rivon				
savuton (työpaikka)	suovahis (bargosadji)							
savuttomuus	suovahisvuohta							
seimämä (verisuonen, suolen)	seaidni			seainnádat				
sekavuus	seagasvuohta							
seksi	seaksa							
seksuaalinen	seksuála							
seksuaalinen hyväksikäyttö	seksuálalaš ávkinatnin							
seksuaalinen häirintä	seksuála heađušteapmi			seksuála muosehuhttin				
seksuaalirikos	seksuálarihkus							
seksuaalisuus	seksuálitehta							
seleeni	selena							
selkeyttää	čielgudit			čilgehit				
selkä	čielgi	rygg						
selkä (ulkopuolelta)	sealgi							
selkäkipu	čielgebávččas	ryggsmerte		čielgegaikkohat				
selkänikama	čielgedákti							vertebra
selkäranka	čielgi	ryggrad						
selkäsairaus	čielgevihki	ryggsykdom		čielgedávda				
selkäsärky	čielgesearggahat	rygg-gikt						
selkäydin	čielgeađa							medulla spinalis
selkäytimen keskuskanava	čielgeađaráigi							canalis centralis medullae spinalis
selluloosa, kasvikuitu	sellulosá							
selviytymiskyky	ceavzinnákca							
seniili	seniila			boarisvuohta				senilis
seniliteetti	senilitehtta			boaresvuođamearkkat				senilitas
sepelvaltimo	čierggesváibmosuotna							arteria coronaria cordis
sepelvaltimotauti	čierggesváibmosuotnadávda							
seulaluu, seulasokkelo	njunneskoađđi			skuoggun, skuokkir, oaiveskoađđi (Kt)				
seulontatutkimus	sevlendutkamuš			seavleiskkadeapmi, sillendutkamuš				
seurallinen	čáhkit, čáhkidis			guoibmái, guoibmás				
seuranta	čuovvun							
seurustelu	servvoštallan			ovttasloaktin, ovttastallan				
shokki	šohkka							
side (anat.)	čanas							ligamentum
side, sidos	čanus			čanastat				
sideharso	čanassuokka 	gassbind						
sidekalvo	čanuscuozza			čalbmecuozza				
sidekalvontulehdus	čalbmecuozzavuolši	konjuktivitt						conjunctivitis
sidetaitos	čanasmáhcastat 							
sidonnaisuus	čatnagas			čatnagasvuohta, čatnagasgaskavuohta				
sidos, haavaside	hávvečanas	bandasje						
siedätyshoito	gierddahandikšu			hárjehandikšu				
siemenheittotiehyt	siepmanráhkkooarri							ductus ejaculatorius
siemenjohdin	bállosuotna							ductus deferens
siemenneste	siemagolggus							
siemensyöksy	siemačollun							
sieni	guoppar	sopp						
sienitulehdus	guopparinfekšuvdna	soppinfeksjon						
sienitulehdus (suun limakalvolla)	sámpá	trøske						
sierain	njunneráigi			njunnedeapmi				meatus nasi
sierettymä	ciskan	rur		árrásupmi				
sierettyä	árrásuvvat			ciskat				
siirtomäräraha	sirddamearreruhta							
siitepöly	máibmi	pollen		lieđđegavja				
siitepölynuha	máibmenuorvu			lieđđegavjanuorvu				
siitin	návli			cihppa,dilká, náhpol, cissá, cijá, dirri, gurbmá, cibo				penis
siittimen varsi	návleoažži							corpora cavernosa penis
siittiösolu	sagahansealla			siepmasealla				spermie
sijaintikunta	sajádatgielda							
sijoittaa	sadjádit			sajuštit				
sikiö	ohki, -g-							
sikiövaihe	ohkemuddu							
sikotauti	daskovihki	kusma		seahkkadávda, kusmá, parotihtta, spiidneboahkku				parotitis epidemica
silikoosi	silikosa			geađgegavjageahppát				silicosis
silmä	čalbmi	øye						oculus
silmäaukko	čalbmeráigi	øyeåpning						
silmäkamarivesi	čalbmečáhci							
silmäkammio	čalbmegámmár			čalbmegámmir				camera oculi
silmäkulma	čalbmeageahči	øyekrok		gulbmi, čalbmeguolbmi, guolbmi				
silmäkulmanluu	gulbmedákti							
silmälasikotelo	čalbmeláseskuohppu			čalbmelássaskuohppu				
silmälasit	čalbmelásat			čalbmeláset				
silmälihakset	čalbmedeahkit							
silmäluomen reuna	čalbmeramas			rámas				
silmäluomi	čalbmeluopma	øyelokk		čalbmeluovva, čalbmerápma, 		alaluomi=vuolleluopma, yläluomi=badjeluopma		palbepra
silmämuna	čalbmegáhkká							
silmämunan sidekalvo	čalbmecuozza	bindehinne						conjunctiva bulbi
silmän etukammio	čalmmi ovdalatnja							
silmän kehälihas	čalbmebirasdeahkki							musculus orbicularis oculi
silmänräpäys	čalbmeravkaleapmi							
silmän suonikalvo	varracuozza			varrasuotnacuozza				choroidea
silmänurkka	čalbmegeahči							angulus oculi
silmärasva	čalbmebuoidi							
silmäreikä	čalbmeráigi							
silmäripset	ramasguolggat			čalbmeguolggat				cilia
silmästä (sis. ja ulos)	čalbmeráigge							
silmäterä	čalbmegolláš:ž			golláš, čáhppadas				pupille
silmätipat	čalbmegoaikkanasat	øyedråper						oculoguttae
silmätulehdus	sivri	betennelse i øye		čalbmevuolši				
silmävesi	čalbmedoidinčáhci	øyebadevann						collyrium
silmävoide	čalbmevuoiddas	øyesalve		čalbmesálva				oculentium
simpukka	riipogoahti							cochlea
sinilevä	alitdeappu,-ebbo-							
sinkki	siŋka	sink						
sinkkivoide	siŋkavuoiddas	sinksalve						
sisäelinsyöpä	ruodnu							
sisäeritysrauhanen	sisvuohčunráksá							
sisäinen verenvuoto	luoskaneapmi							
sisälmykset	siskilušat	innvoller						viscera, cerum
sisälmysrasvat	sisbuoiddit							
sisällyttää	sisabuktit			sisdoalahit, čáhkadit, sisačágahit				
sisäänhengitys	sisavuoigŋan	inhalasjon, innåndning						inhalatio
sisäänhengitettävä (lääke)	sisavuoiŋŋahahtti (dálkkas)							
sisäänkiertäjälihas	gálgandeahkki							musculus pronator teres
sitoumus	čatnasupmi							
sivuontelo	siidoguovdnji							
sivuvaikutus	liigeváikkuhus	bivirkning		oalgeváikkuhus				
soija	soijá							
soikea	guhkolaš			ovála				
soikko	stampa			sáve, fáhtta, lávgunlihtti				
sokea	čalmmeheapme			čuovggaheapme, sohken, sovkken				
sokea piste	čuovggahis dielku							
sokeripitoisuus	sohkardoallu							
sokeritasapaino	sohkardássedeaddu							
sokeritauti	sohkardávda	sukkersyke		diabetes				diabetes mellitus
sokeritautinen	diabetihkkár 							
sokeriton	sohkarkeahtes			sohkarahtes				
solislaskimo	oalgemorčesuotna							vena subclavia
solisluu	oalgedákti							clavicula
solisvaltimo	oalgeváibmosuotna							arteria subclavia
solu	sealla							cella
solukalvo	seallacuozza							
somaattinen	somáhtalaš							
sopeuttaminen	vuogáiduhttin							
sopeutuminen	vuogáiduvvan							
sopeutumisvalmennus	vuogáiduvvanhárjeheapmi			vuogáiduvvanhárjehuhttin, vuogáiduvvanválbmen				
sopijapuoli	soahpamušoassebealli							
sormen keskiluu	gaskkamuš suorbmadákti							
sormen kärkiluu	geažimuš suorbmadákti							
sormenpää	suorbmageahči							
sormen tyvi	suorbmamátta							
sormen tyviluu	bajimuš suorbmadákti							
sormienväli	sárri			suorbmasárri				
sormi	suorbma	finger						digitus
sormiajos	siedjasuorbma	verkfinger, fingerfyll		suorbmasiedja				panarithium
sormiluu	suorbmadákti							
sorminivel	suorbmalađas							
sormittaminen	suorbmagulahallan (bealjehis čalmmehemiide)							
sosiaali- ja terveysosasto	sosiála- ja dearvvasvuođaossodat							
sosiaali- ja terveyspalvelut	sosiála- ja dearvvasvuođabálvalusat							
sosiaali- ja terveystoimi	sosiála- ja dearvvasvuođadoaibma							
sosiaali- ja terveysturvakeskus	sosiála- ja dearvvasvuođadorvoguovddáš							
sosiaaliala	sosiálasuorgi							
sosiaalihuoltolaki	sosiálafuolahusláhka							
sosiaalilautakunta	sosiálalávdegoddi							
sosiaalitoimisto	sosiáladoaimmahat							
sosiaaliturva	sosiáladorvu							
soveltaa (lakia, menetelmää tms.)	guoskadit			heivehit, vuohkádit				
soveltamisala	guoskadansuorgi			vuohkádansuorgi				
soveltamisrajoitus	guoskadanráddjehus			vuohkádanráddjehus				
soveltuvin osain	heivvolaš osiin							
sovinnollisuus	soabalašvuohta							
spitaalinen	spihtálaš							
spitaalisuus	spihtáldávda	spedalskhet		spihtálvuohta				
stepperi	stehppár			duolbmanhárjeheaddji, duolmmadahtti				
steriili	steriila	steril						sterilis
steriloida	steriliseret	sterilisere						sterilisare
stressata	stresset 							
stressautua	streassaluvvat 							
stressi	streassa 							
struuma	struma	struma		guoggamasrávssá liigešaddu				struma
suhtautuminen	jurddašeapmi			gaskavuođadoallan, gaskavuođaatnin, vihkkedeapmi, vihkkedallan				
suhteellinen	gorálaš			relatiiva				
suikulaveitsi, lansetti	snihppar	lansett						
suippomyrkkyseitikki	buicemirkoguoppar 							
sukasmato	čáresguolgamáhtu							
sukkulamato	suhkkolmáhtu							
sukukypsyys	sahkananahki							
sukupuolielimet	vuolledábit							
sukupuolielin	seaksaorgána							
sukupuolihormooni	sohkabeallehormona	kjønnshormon						
sukupuolinen häirintä	seksuála muosehuhttin							
